"wd_id","line_id","linewd","lex_id","tag","line_id","TT lemma"
2252,323,8,"sont","VER",323,"estre1|estre_+I|CMI"
2253,323,9,"il","PRO:pers",323,"il_S"
2254,323,10,"fols","ADJ",323,"fol_I"
2255,323,11,"?","PON",323,"?"
2256,324,1,"il","PRO:pers",324,"il_S"
2257,324,2,"parlent","VER",324,"parler_+M"
2258,324,3,"d","PRE",324,"de_+S"
2259,324,4,"unc","ADV",324,"onque_+I"
2260,324,5,"autre","ADJ",324,"autre_CIId"
2261,324,6,"roy","NOM",324,"roi_C"
2262,324,7,".","PON",324,"."
2263,325,1,"nos","PRO:pers",325,"nos1_S"
2264,325,2,"sauons","VER",325,"savoir_*+IM"
2265,325,3,"mult","ADV",325,"mout_I"
2266,325,4,"bien","ADV",325,"bien1|bien2|bien_+IT|C|I"
2267,326,1,"que","PROCON",326,"que3_S"
2268,326,2,"d","PRE",326,"de_+S"
2269,326,3,"aultre","ADJ",326,"autre_Z"
2270,326,4,"roy","NOM",326,"roi_C"
2271,326,5,"n","PRO:clit",326,"en2_S"
2272,326,6,"est","VER",326,"ester|estre1_+M|+I"
2273,326,7,"il","PRO:pers",326,"il_S"
2274,326,8,"nient","ADV",326,"nïent_+IId"
2275,327,1,"que","PROCON",327,"que3_S"
2276,327,2,"nostre","DET:poss",327,"nostre_S"
2277,327,3,"bons","ADJ",327,"bon_+CI"
2278,327,4,"maistre","NOM",327,"mitre1_+T"
2279,327,5,"herode","NPR",327,"herode_Z"
2280,328,1,"que","PROCON",328,"que3_S"
2281,328,2,"de","PRE",328,"de_+S"
2282,328,3,"tout","DET:ind",328,"tot_S"
2283,328,4,"le","DET:def",328,"le_S"
2284,328,5,"monde","NOM",328,"monde1|monde_+IT|CI"
2285,328,6,"est","VER",328,"ester|estre1_+M|+I"
2286,328,7,"roy","NOM",328,"roi_C"
2287,328,8,".","PON",328,"."
2288,329,1,"et","CON:coord",329,"et_S"
2289,329,2,"se","PRO:invar",329,"ce1_S"
2290,329,3,"maintenant","ADV",329,"maintenant_+IT"
2291,329,4,"je","PRO:pers",329,"je_S"
2292,329,5,"sauoie","VER",329,"savoir_*+IM"
2293,330,1,"qu","PROCON",330,"que1|que2|que3|que4_S|S|S|S"
2294,330,2,"il","PRO:pers",330,"il_S"
2295,330,3,"y","PRO:clit",330,"i2_S"
2296,330,4,"euist","VER",330,"avoir_+MMd"
2297,330,5,"unc","ADV",330,"onque_+I"
2298,330,6,"aultre","ADJ",330,"autre_Z"
2299,330,7,"roy","NOM",330,"roi_C"
2300,330,8,",","PON",330,","
2301,331,1,"je","PRO:pers",331,"je_S"
2302,331,2,"le","PRO:pers",331,"il_S"
2303,331,3,"tweroie","VER",331,"<unknown>"
2304,331,4,"sens","PRE",331,"sans_+S"
2305,331,5,"delaise","VER",331,"<unknown>"
2306,331,6,",","PON",331,","
2307,332,1,"car","CON:coord",332,"car_S"
2308,332,2,"il","PRO:pers",332,"il_S"
2309,332,3,"ne","PRO:clit",332,"en2_S"
2310,332,4,"regneroit","VER",332,"regner_*+T"
2311,332,5,"point","NOM",332,"point_+CIT"
2312,332,6,"sor","PRE",332,"sor2_+S"
2313,332,7,"mon","DET:poss",332,"mon1_S"
2314,332,8,"maistre","NOM",332,"mitre1_+T"
2315,332,9,".","PON",332,"."
2316,333,1,"o","PRE",333,"o4_+S"
2317,333,2,"mes","DET:poss",333,"mon1_S"
2318,333,3,"tresloyal","ADJ",333,"<unknown>"
2319,333,4,"signeur","NOM",333,"seignor_+C"
2320,333,5,"!","PON",333,"!"
2321,334,1,"je","PRO:pers",334,"je_S"
2322,334,2,"vos","PRO:pers",334,"vos1_S"
2323,334,3,"prie","VER",334,"priier_+I"
2324,334,4,"que","PROCON",334,"que3_S"
2325,334,5,"demoreis","VER",334,"<unknown>"
2326,334,6,"chi","ADV",334,"ci_+Z"
2327,334,7,"huy","ADV",334,"ui_*+IT"
2328,335,1,"et","CON:coord",335,"et_S"
2329,335,2,"vos","PRO:pers",335,"vos1_S"
2330,335,3,"plaist","VER",335,"plaire_+MI"
2331,335,4,"souppeir","VER",335,"<unknown>"
2332,335,5,"aueuc","PRE",335,"avuec_S"
2333,335,6,"moy","PRO:pers",335,"je_S"
2334,335,7,",","PON",335,","
2335,336,1,"aueuc","PRE",336,"avuec_S"
2336,336,2,"vostre","DET:poss",336,"vostre_S"
2337,336,3,"conpaingnie","NOM",336,"compagnie_+I"
2338,336,4,"et","CON:coord",336,"et_S"
2339,336,5,"conroy","VER",336,"<unknown>"
2340,337,1,"et","CON:coord",337,"et_S"
2341,337,2,"je","PRO:pers",337,"je_S"
2342,337,3,"vos","PRO:pers",337,"vos1_S"
2343,337,4,"feraie","VER",337,"faire_*+M"
2344,337,5,"bone","ADJ",337,"bon_+CI"
2345,337,6,"chire","NOM",337,"<nolem>"
2346,337,7,",","PON",337,","
2347,338,1,"car","CON:coord",338,"car_S"
2348,338,2,"je","PRO:pers",338,"je_S"
2349,338,3,"vos","PRO:pers",338,"vos1_S"
2350,338,4,"voy","VER",338,"aler|voir_+M|M"
2351,338,5,"muit","ADJ",338,"<nolem>"
2352,338,6,"volentire","NOM",338,"<unknown>"
2353,338,7,".","PON",338,"."
2354,339,1,"dieu","NOM",339,"dieu_+CIT"
2355,339,2,"merchis","NOM",339,"merci_+Z"
2356,339,3,"et","CON:coord",339,"et_S"
2357,339,4,"vos","PRO:pers",339,"vos1_S"
2358,339,5,",","PON",339,","
2359,339,6,"mon","DET:poss",339,"mon1_S"
2360,339,7,"signeur","NOM",339,"seignor_+C"
2361,339,8,"!","PON",339,"!"
2362,340,1,"nos","PRO:pers",340,"nos1_S"
2363,340,2,"ne","PRO:clit",340,"en2_S"
2364,340,3,"ferons","VER",340,"faire|ferir_+CIM|+M"
2365,340,4,"plus","ADV",340,"plus_CI"
2366,340,5,"chi","ADV",340,"ci_+Z"
2367,340,6,"demeur","NOM",340,"demor_*+T"
2368,340,7,".","PON",340,"."
2369,341,1,"le","DET:def",341,"le_S"
2370,341,2,"jour","NOM",341,"jor_+C"
2371,341,3,"nos","DET:poss",341,"nostre_S"
2372,341,4,"anuitie","NOM",341,"anuitie_G"
2373,341,5,"fort","ADJ",341,"fort_+IT"
2374,342,1,"et","CON:coord",342,"et_S"
2375,342,2,"auons","VER",342,"avoir_+C"
2376,342,3,"encore","ADV",342,"encore_+IT"
2377,342,4,"mult","ADV",342,"mout_I"
2378,342,5,"longe","ADJ",342,"lonc_+T"
2379,342,6,"voie","NOM",342,"voie_+CIT"
2380,342,7,".","PON",342,"."
2381,343,1,"sachiés","VER",343,"savoir_+M"
2382,343,2,",","PON",343,","
2383,343,3,"noble","ADJ",343,"noble1|noble_+IT|CI"
2384,343,4,"signeur","NOM",343,"seignor_+C"
2385,343,5,",","PON",343,","
2386,344,1,"que","PROCON",344,"que3_S"
2387,344,2,"ce","PRO:invar",344,"ce1_S"
2388,344,3,"n","PRO:clit",344,"en2_S"
2389,344,4,"est","VER",344,"ester|estre1_+M|+I"
2390,344,5,"point","NOM",344,"point_+CIT"
2391,344,6,"por","PRE",344,"por2_+S"
2392,344,7,"default","NOM",344,"<unknown>"
2393,344,8,"d","PRE",344,"de_+S"
2394,344,9,"amor","NOM",344,"amor_+GIT"
2395,345,1,"que","PROCON",345,"que3_S"
2396,345,2,"nos","PRO:pers",345,"nos1_S"
2397,345,3,"no","PRO:clit",345,"en2_S"
2398,345,4,"partons","VER",345,"partir_+M"
2399,345,5,"si","ADV",345,"si_+IT"
2400,345,6,"toust","ADV",345,"tost1|tost_*+T|CI"
2401,345,7,";","PON",345,";"
2402,346,1,"vostre","DET:poss",346,"vostre_S"
2403,346,2,"conpaingnie","NOM",346,"compagnie_+I"
2404,346,3,"est","VER",346,"ester|estre1_+M|+I"
2405,346,4,"mult","ADV",346,"mout_I"
2406,346,5,"douche","ADJ",346,"douz_+Z"
2407,346,6,",","PON",346,","
2408,347,1,"mains","ADV",347,"moins_I"
2409,347,2,"c","PRO:invar",347,"ce1_S"
2410,347,3,"est","VER",347,"ester|estre1_+M|+I"
2411,347,4,"par","PRE",347,"par_S"
2412,347,5,"grant","ADJ",347,"grant_+CIT"
2413,347,6,"desire","NOM",347,"<nolem>"
2414,347,7,"et","CON:coord",347,"et_S"
2415,347,8,"amor","NOM",347,"amor_+GIT"
2416,348,1,"que","PROCON",348,"que3_S"
2417,348,2,"auons","VER",348,"avoir_+C"
2418,348,3,"a","PRE",348,"a_S"
2419,348,4,"noueal","ADJ",348,"<unknown>"
2420,348,5,"roy","NOM",348,"roi_C"
2421,348,6,".","PON",348,"."
2422,349,1,"or","ADV",349,"or4|or_+IT|CI"
2423,349,2,"nos","PRO:pers",349,"nos1_S"
2424,349,3,"couient","VER",349,"covenir_*+I"
2425,349,4,"de","PRE",349,"de_+S"
2426,349,5,"chi","ADV",349,"ci_+Z"
2427,349,6,"partir","VER",349,"partir_+MIT"
2428,349,7,";","PON",349,";"
2429,350,1,"le","DET:def",350,"le_S"
2430,350,2,"jour","NOM",350,"jor_+C"
2431,350,3,"nos","PRO:pers",350,"nos1_S"
2432,350,4,"est","VER",350,"ester|estre1_+M|+I"
2433,350,5,"fort","ADJ",350,"fort_+IT"
2434,350,6,"anuityé","NOM",350,"<unknown>"
2435,350,7,";","PON",350,";"
2436,351,1,"hastons","VER",351,"haster_+M"
2437,351,2,"nos","PRO:pers",351,"nos1_S"
2438,351,3,",","PON",351,","
2439,351,4,"mes","DET:poss",351,"mon1_S"
2440,351,5,"chire","NOM",351,"<nolem>"
2441,351,6,"signeur","NOM",351,"seignor_+C"
2442,351,7,",","PON",351,","
2443,352,1,"car","CON:coord",352,"car_S"
2444,352,2,"nos","PRO:pers",352,"nos1_S"
2445,352,3,"n","PRO:clit",352,"en2_S"
2446,352,4,"auons","VER",352,"avoir_+C"
2447,352,5,"plus","ADV",352,"plus_CI"
2448,352,6,"de","PRE",352,"de_+S"
2449,352,7,"demour","NOM",352,"demor_*+T"
2450,352,8,".","PON",352,"."
2451,353,1,"allez","VER",353,"aler_+M"
2452,353,2,",","PON",353,","
2453,353,3,"messigneur","NOM",353,"<unknown>"
2454,353,4,",","PON",353,","
2455,353,5,"en","PRE",353,"en1_+S"
2456,353,6,"bethleem","NPR",353,"bethleem_Z"
2457,353,7,",","PON",353,","
2458,354,1,"et","CON:coord",354,"et_S"
2459,354,2,"enquereis","VER",354,"<unknown>"
2460,354,3,"de","PRE",354,"de_+S"
2461,354,4,"roy","NOM",354,"roi_C"
2462,354,5,"nouel","ADJ",354,"novel_*+Td"
2463,354,6,";","PON",354,";"
2464,355,1,"quant","ADV",355,"cant_C"
2465,355,2,"vos","PRO:pers",355,"vos1_S"
2466,355,3,"l","PRO:pers",355,"il_S"
2467,355,4,"areis","ADV",355,"<nolem>"
2468,355,5,"troueis","VER",355,"<unknown>"
2469,355,6,",","PON",355,","
2470,356,1,"si","ADV",356,"si_+IT"
2471,356,2,"vos","PRO:pers",356,"vos1_S"
2472,356,3,"priie","VER",356,"priier_*+IT"
2473,356,4,",","PON",356,","
2474,356,5,"par","PRE",356,"par_S"
2475,356,6,"grant","ADJ",356,"grant_+CIT"
2476,356,7,"humilité","NOM",356,"umelité_+I"
2477,356,8,",","PON",356,","
2478,357,1,"que","PROCON",357,"que3_S"
2479,357,2,"par","PRE",357,"par_S"
2480,357,3,"moy","PRO:pers",357,"je_S"
2481,357,4,"vos","PRO:pers",357,"vos1_S"
2482,357,5,"retourneis","VER",357,"<unknown>"
2483,357,6,".","PON",357,"."
2484,358,1,"che","PRO:invar",358,"ce1_S"
2485,358,2,"que","PROCON",358,"que3_S"
2486,358,3,"areis","ADV",358,"<nolem>"
2487,358,4,"fait","VER",358,"faire|farre_+CMI|M"
2488,358,5,",","PON",358,","
2489,358,6,"moy","PRO:pers",358,"je_S"
2490,358,7,"noncereis","VER",358,"<unknown>"
2491,358,8,",","PON",358,","
2492,359,1,"puis","ADV",359,"puis_IT"
2493,359,2,"nos","PRO:pers",359,"nos1_S"
2494,359,3,"porous","VER",359,"<unknown>"
2495,359,4,"assembleir","VER",359,"assembler_*+IT"
2496,360,1,"por","PRE",360,"por2_+S"
2497,360,2,"le","DET:def",360,"le_S"
2498,360,3,"pitit","ADJ",360,"<nolem>"
2499,360,4,"roy","NOM",360,"roi_C"
2500,360,5,"aoreir","VER",360,"aorer1|aorer2_*+TM|+IT"
2501,360,6,".","PON",360,"."
2502,361,1,"sire","NOM",361,"seignor|sire2_+CIT|+T"
2503,361,2,"!","PON",361,"!"
2504,361,3,"vostre","DET:poss",361,"vostre_S"
2505,361,4,"comandement","NOM",361,"comandement_+IT"
2506,362,1,"ferons","VER",362,"faire|ferir_+CIM|+M"
2507,362,2,"volentire","NOM",362,"<unknown>"
2508,362,3,"et","CON:coord",362,"et_S"
2509,362,4,"lyement","ADV",362,"lieement_*Z"
2510,362,5,",","PON",362,","
2511,363,1,"et","CON:coord",363,"et_S"
2512,363,2,",","PON",363,","
2513,363,3,"se","DET:poss",363,"son4_S"
2514,363,4,"autre","ADJ",363,"autre_CIId"
2515,363,5,"chose","NOM",363,"chose_+CIT"
2516,363,6,"ne","PRO:clit",363,"en2_S"
2517,363,7,"nos","PRO:pers",363,"nos1_S"
2518,363,8,"soruient","VER",363,"<unknown>"
2519,363,9,",","PON",363,","
2520,364,1,"par","PRE",364,"par_S"
2521,364,2,"vos","PRO:pers",364,"vos1_S"
2522,364,3,"retournerons","VER",364,"<unknown>"
2523,364,4,"volentire","NOM",364,"<unknown>"
2524,364,5,".","PON",364,"."
2525,365,1,"aueis","VER",365,"avoir_*+M"
2526,365,2,"vos","PRO:pers",365,"vos1_S"
2527,365,3,"bien","ADV",365,"bien1|bien2|bien_+IT|C|I"
2528,365,4,"entendut","VER",365,"entendre_+MI"
2529,365,5,"et","CON:coord",365,"et_S"
2530,365,6,"oyt","VER",365,"oir|ouir_M|M"
2531,366,1,"ce","PRO:invar",366,"ce1_S"
2532,366,2,"que","PROCON",366,"que3_S"
2533,366,3,"cest","DET:demo",366,"cest_S"
2534,366,4,"chevalire","NOM",366,"<unknown>"
2535,366,5,"ont","VER",366,"avoir|devoir_+CIM|+M"
2536,366,6,"dit","VER",366,"dire_+CMI"
2537,366,7,"?","PON",366,"?"
2538,367,1,"je","PRO:pers",367,"je_S"
2539,367,2,"les","PRO:pers",367,"il_S"
2540,367,3,"aie","VER",367,"aidier|avoir_+MIdMd|+CMIMd"
2541,367,4,"muit","VER",367,"müir1|müir2_+Z|+Z"
2542,367,5,"bien","ADV",367,"bien1|bien2|bien_+IT|C|I"
2543,367,6,"oyut","VER",367,"oïr_M"
2544,367,7,",","PON",367,","
2545,368,1,"mains","ADV",368,"moins_I"
2546,368,2,"nient","ADV",368,"nïent_+IId"
2547,368,3,"trop","ADV",368,"trop_+IT"
2548,368,4,"entendus","VER",368,"entendre_+M"
2549,368,5,".","PON",368,"."
2550,369,1,"sachiés","VER",369,"savoir_+M"
2551,369,2,",","PON",369,","
2552,369,3,"messigneurs","NOM",369,"<unknown>"
2553,369,4,",","PON",369,","
2554,369,5,"sens","NOM",369,"sens_+IT"
2555,369,6,"mentir","VER",369,"mentir_+MIT"
2556,369,7,",","PON",369,","
2557,370,1,"que","PROCON",370,"que3_S"
2558,370,2,"je","PRO:pers",370,"je_S"
2559,370,3,"les","PRO:pers",370,"il_S"
2560,370,4,"aie","VER",370,"aidier|avoir_+MIdMd|+CMIMd"
2561,370,5,"oyu","VER",370,"avoir_+Md"
2562,370,6,"dire","VER",370,"dire_+MIT"
2563,370,7,",","PON",370,","
2564,371,1,"s","PRO:pers",371,"soi1_S"
2565,371,2,"il","PRO:pers",371,"il_S"
2566,371,3,"puillent","ADJ",371,"pullent_+Z"
2567,371,4,"le","DET:def",371,"le_S"
2568,371,5,"pitit","ADJ",371,"<nolem>"
2569,371,6,"roy","NOM",371,"roi_C"
2570,371,7,"troueir","VER",371,"trover_*+C"
2571,371,8,",","PON",371,","
2572,372,1,"que","PROCON",372,"que3_S"
2573,372,2,"bien","ADV",372,"bien1|bien2|bien_+IT|C|I"
2574,372,3,"toust","ADV",372,"tost1|tost_*+T|CI"
2575,372,4,"le","PRO:pers",372,"il_S"
2576,372,5,"yront","VER",372,"aler_*+CIM"
2577,372,6,"tueir","VER",372,"<nolem>"
2578,372,7,".","PON",372,"."
2579,373,1,"bien","ADV",373,"bien1|bien2|bien_+IT|C|I"
2580,373,2,"les","DET:def",373,"le_S"
2581,373,3,"aie","NOM",373,"äie_+IdTd"
2582,373,4,"entendus","VER",373,"entendre_+M"
2583,374,1,"et","CON:coord",374,"et_S"
2584,374,2,"a","PRE",374,"a_S"
2585,374,3,"leur","DET:poss",374,"lor2_S"
2586,374,4,"manire","NOM",374,"<nolem>"
2587,374,5,"bien","ADV",374,"bien1|bien2|bien_+IT|C|I"
2588,374,6,"veyut","VER",374,"voir_M"
2589,375,1,"qu","PROCON",375,"que1|que2|que3|que4_S|S|S|S"
2590,375,2,"il","PRO:pers",375,"il_S"
2591,375,3,"ne","PRO:clit",375,"en2_S"
2592,375,4,"sont","VER",375,"estre1|estre_+I|CMI"
2593,375,5,"point","NOM",375,"point_+CIT"
2594,375,6,"de","PRE",375,"de_+S"
2595,375,7,"nos","DET:poss",375,"nostre_S"
2596,375,8,"partie","NOM",375,"partie_+CIT"
2597,375,9,",","PON",375,","
2598,376,1,"ne","PRO:clit",376,"en2_S"
2599,376,2,"leur","DET:poss",376,"lor2_S"
2600,376,3,"maistre","NOM",376,"mitre1_+T"
2601,376,4,",","PON",376,","
2602,376,5,"je","PRO:pers",376,"je_S"
2603,376,6,"vos","PRO:pers",376,"vos1_S"
2604,376,7,"affie","VER",376,"afïer_*+IId"
2605,376,8,",","PON",376,","
2606,377,1,"comebien","ADV",377,"<unknown>"
2607,377,2,"qu","PROCON",377,"que1|que2|que3|que4_S|S|S|S"
2608,377,3,"il","PRO:pers",377,"il_S"
2609,377,4,"nos","PRO:pers",377,"nos1_S"
2610,377,5,"at","VER",377,"avoir|estre_+IM|M"
2611,377,6,"fait","VER",377,"faire|farre_+CMI|M"
2612,377,7,"bone","ADJ",377,"bon_+CI"
2613,377,8,"chire","NOM",377,"<nolem>"
2614,377,9,".","PON",377,"."
2615,378,1,"o","PRE",378,"o4_+S"
2616,378,2,"souerain","ADJ",378,"soverain_*IT"
2617,378,3,"dieu","NOM",378,"dieu_+CIT"
2618,378,4,"le","DET:def",378,"le_S"
2619,378,5,"pere","NOM",378,"paire|pere1|piere_+T|+T|+T"
2620,378,6,"tout","PRO:ind",378,"tot_S"
2621,378,7,"puissant","ADJ",378,"poissant_+IT"
2622,378,8,"!","PON",378,"!"
2623,379,1,"nos","PRO:pers",379,"nos1_S"
2624,379,2,"vos","PRO:pers",379,"vos1_S"
2625,379,3,"prions","VER",379,"priier_+Z"
2626,379,4,"et","CON:coord",379,"et_S"
2627,379,5,"humblement","ADV",379,"umblement_*I"
2628,379,6,"supplions","VER",379,"<nolem>"
2629,380,1,"qui","PROCON",380,"qui_S"
2630,380,2,"nos","PRO:pers",380,"nos1_S"
2631,380,3,"donneiz","VER",380,"doner_*+Z"
2632,380,4,"vostre","DET:poss",380,"vostre_S"
2633,380,5,"grasce","NOM",380,"grace_+I"
2634,380,6,"et","CON:coord",380,"et_S"
2635,380,7,"benediction","NOM",380,"<unknown>"
2636,380,8,",","PON",380,","
2637,381,1,"affin","ADV",381,"<nolem>"
2638,381,2,"que","PROCON",381,"que3_S"
2639,381,3,"veoir","VER",381,"vëoir_+IIdTd"
2640,381,4,"et","CON:coord",381,"et_S"
2641,381,5,"adoreir","VER",381,"<unknown>"
2642,381,6,"vostre","DET:poss",381,"vostre_S"
2643,381,7,"chire","NOM",381,"<nolem>"
2644,381,8,"enfan","NOM",381,"<nolem>"
2645,381,9,"puissons","VER",381,"pouvoir_M"
2646,381,10,",","PON",381,","
2647,382,1,"et","CON:coord",382,"et_S"
2648,382,2,"en","PRE",382,"en1_+S"
2649,382,3,"la","DET:def",382,"le_S"
2650,382,4,"fin","NOM",382,"fin1|fin_+IT|CI"
2651,382,5,"de","PRE",382,"de_+S"
2652,382,6,"nos","DET:poss",382,"nostre_S"
2653,382,7,"jour","NOM",382,"jor_+C"
2654,382,8,"auoir","VER",382,"avoir_*+MIT"
2655,382,9,"saluacion","NOM",382,"salüacïon_+Td"
2656,382,10,".","PON",382,"."
2657,383,1,"madamme","NOM",383,"<unknown>"
2658,383,2,",","PON",383,","
2659,383,3,"ne","PRO:clit",383,"en2_S"
2660,383,4,"saueis","VER",383,"savoir_*+Z"
2661,383,5,"point","NOM",383,"point_+CIT"
2662,383,6,"où","ADV:inter",383,"où_T"
2663,383,7,"est","VER",383,"ester|estre1_+M|+I"
2664,383,8,"celuy","PRO:demo",383,"cel_S"
2665,384,1,"qui","PROCON",384,"qui_S"
2666,384,2,"est","VER",384,"ester|estre1_+M|+I"
2667,384,3,"neiz","VER",384,"naistre_+M"
2668,384,4,"roy","NOM",384,"roi_C"
2669,384,5,"des","PREDET:de",384,"de+le_S"
2670,384,6,"juiif","NOM",384,"<unknown>"
2671,384,7,"?","PON",384,"?"
2672,385,1,"nos","PRO:pers",385,"nos1_S"
2673,385,2,"venons","VER",385,"venir_+I"
2674,385,3,"por","PRE",385,"por2_+S"
2675,385,4,"le","PRO:pers",385,"il_S"
2676,385,5,"adoreir","VER",385,"<unknown>"
2677,386,1,"messigneurs","NOM",386,"<unknown>"
2678,386,2,"!","PON",386,"!"
2679,386,3,"celle","DET:demo",386,"cel_S"
2680,386,4,"chose","NOM",386,"chose_+CIT"
2681,386,5,"deueroient","VER",386,"devoir_*+M"
2682,386,6,"sauoir","VER",386,"savoir_*+MIT"
2683,386,7,"de","PRE",386,"de_+S"
2684,386,8,"verité","NOM",386,"verité_+IT"
2685,386,9,",","PON",386,","
2686,387,1,"les","DET:def",387,"le_S"
2687,387,2,"docteurs","NOM",387,"<unknown>"
2688,387,3,"et","CON:coord",387,"et_S"
2689,387,4,"maistre","NOM",387,"mitre1_+T"
2690,387,5,"de","PRE",387,"de_+S"
2691,387,6,"celle","DET:demo",387,"cel_S"
2692,387,7,"cyté","NOM",387,"<unknown>"
2693,387,8,".","PON",387,"."
2694,388,1,"o","PRE",388,"o4_+S"
2695,388,2,"madamme","NOM",388,"<unknown>"
2696,388,3,"!","PON",388,"!"
2697,388,4,"n","PRO:clit",388,"en2_S"
2698,388,5,"aueis","VER",388,"avoir_*+M"
2699,388,6,"vus","PRO:pers",388,"vos1_S"
2700,388,7,"dont","ADV",388,"donc|dont_I|I"
2701,388,8,"point","NOM",388,"point_+CIT"
2702,388,9,"de","PRE",388,"de_+S"
2703,388,10,"fils","NOM",388,"fil1|fil2|fils1|fils2_+T|+T|+T|+T"
2704,388,11,"?","PON",388,"?"
2705,389,1,"messigneurs","NOM",389,"<unknown>"
2706,389,2,"!","PON",389,"!"
2707,389,3,"j","PRO:pers",389,"je_S"
2708,389,4,"en","PRO:clit",389,"en2_S"
2709,389,5,"aie","VER",389,"aidier|avoir_+MIdMd|+CMIMd"
2710,389,6,"unc","ADV",389,"onque_+I"
2711,389,7,",","PON",389,","
2712,389,8,"par","PRE",389,"par_S"
2713,389,9,"la","DET:def",389,"le_S"
2714,389,10,"grace","NOM",389,"grace_+CIT"
2715,389,11,"de","PRE",389,"de_+S"
2716,389,12,"saint","VER",389,"<unknown>"
2717,389,13,"esperit","VER",389,"<nolem>"
2718,389,14,".","PON",389,"."
2719,390,1,"treschire","VER",390,"<unknown>"
2720,390,2,"dame","NOM",390,"dam|dame|dan2_+T|+CIT|+T"
2721,390,3,"!","PON",390,"!"
2722,390,4,"dit","VER",390,"dire_+CMI"
2723,390,5,"nos","PRO:pers",390,"nos1_S"
2724,390,6,"la","DET:def",390,"le_S"
2725,390,7,"verité","NOM",390,"verité_+IT"
2726,391,1,"s","PRO:pers",391,"soi1_S"
2727,391,2,"il","PRO:pers",391,"il_S"
2728,391,3,"at","VER",391,"avoir|estre_+IM|M"
2729,391,4,"longe","ADJ",391,"lonc_+T"
2730,391,5,"temps","NOM",391,"tens_+CT"
2731,391,6,"qu","PROCON",391,"que1|que2|que3|que4_S|S|S|S"
2732,391,7,"il","PRO:pers",391,"il_S"
2733,391,8,"at","VER",391,"avoir|estre_+IM|M"
2734,391,9,"esté","VER",391,"ester|estre1_+MI|+I"
2735,391,10,"neiz","VER",391,"naistre_+M"
2736,391,11,".","PON",391,"."
2737,392,1,"messigneur","NOM",392,"<unknown>"
2738,392,2,"!","PON",392,"!"
2739,392,3,"il","PRO:pers",392,"il_S"
2740,392,4,"est","VER",392,"ester|estre1_+M|+I"
2741,392,5,"ajourduy","VER",392,"<unknown>"
2742,392,6,"le","DET:def",392,"le_S"
2743,392,7,"xiiie","ADJ",392,"<unknown>"
2744,392,8,"jour","NOM",392,"jor_+C"
2745,393,1,"qu","PROCON",393,"que1|que2|que3|que4_S|S|S|S"
2746,393,2,"il","PRO:pers",393,"il_S"
2747,393,3,"fut","VER",393,"estre|futre_CMMdI|M"
2748,393,4,"neiz","VER",393,"naistre_+M"
2749,393,5,".","PON",393,"."
2750,394,1,"noble","ADJ",394,"noble1|noble_+IT|CI"
2751,394,2,"damme","NOM",394,"dame_+C"
2752,394,3,"!","PON",394,"!"
2753,394,4,"nos","PRO:pers",394,"nos1_S"
2754,394,5,"vos","PRO:pers",394,"vos1_S"
2755,394,6,"prions","VER",394,"priier_+Z"
2756,394,7,"hublement","NOM",394,"<unknown>"
2757,395,1,"qu","PROCON",395,"que1|que2|que3|que4_S|S|S|S"
2758,395,2,"il","PRO:pers",395,"il_S"
2759,395,3,"vos","PRO:pers",395,"vos1_S"
2760,395,4,"plaist","VER",395,"plaire_+MI"
2761,395,5,"nos","PRO:pers",395,"nos1_S"
2762,395,6,"mostreir","VER",395,"mostrer_*+IT"
2763,395,7,"vostre","DET:poss",395,"vostre_S"
2764,395,8,"enfan","NOM",395,"<nolem>"
2765,395,9,".","PON",395,"."
2766,396,1,"messigneurs","NOM",396,"<unknown>"
2767,396,2,",","PON",396,","
2768,396,3,"vechy","VER",396,"<unknown>"
2769,396,4,"que","PROCON",396,"que3_S"
2770,396,5,"je","PRO:pers",396,"je_S"
2771,396,6,"tien","VER",396,"tenir|tenoir_CMI|M"
2772,396,7,"en","PRE",396,"en1_+S"
2773,396,8,"mon","DET:poss",396,"mon1_S"
2774,396,9,"geron","NOM",396,"giron1|giron2_+T|+T"
2775,397,1,"le","DET:def",397,"le_S"
2776,397,2,"fils","NOM",397,"fil1|fil2|fils1|fils2_+T|+T|+T|+T"
2777,397,3,"de","PRE",397,"de_+S"
2778,397,4,"dieu","NOM",397,"dieu_+CIT"
2779,397,5,"et","CON:coord",397,"et_S"
2780,397,6,"mon","DET:poss",397,"mon1_S"
2781,397,7,"enfan","NOM",397,"<nolem>"
2782,397,8,";","PON",397,";"
2783,398,1,"c","PRO:invar",398,"ce1_S"
2784,398,2,"est","VER",398,"ester|estre1_+M|+I"
2785,398,3,"cely","PRO:demo",398,"cel_S"
2786,398,4,"qui","PROCON",398,"qui_S"
2787,398,5,"sostient","VER",398,"sostenir_+I"
2788,398,6,"tot","DET:ind",398,"tot_S"
2789,398,7,"le","DET:def",398,"le_S"
2790,398,8,"monde","NOM",398,"monde1|monde_+IT|CI"
2791,398,9,".","PON",398,"."
2792,399,1,"madame","NOM",399,"dame_+I"
2793,399,2,",","PON",399,","
2794,399,3,"tres","ADV",399,"tres|très_I|IIdTd"
2795,399,4,"grant","ADJ",399,"grant_+CIT"
2796,399,5,"mercy","NOM",399,"merci_*+IT"
2797,399,6,"!","PON",399,"!"
2798,400,1,"oncque","ADV",400,"onque_*+Z"
